EPL-IN,GC,M/TC,OSs,PGC,Genes
0.0,0.0,0.0,0.0,0.0011820456550502068,Ccdc105
0.0,0.1179069352631762,0.01857069387202118,0.0086458846775,0.2398861877714118,Ccdc109b
0.0,0.007924916138959832,0.0022335149037952338,0.0,0.01560881142232723,Ccdc114
0.014297300683229814,0.0007814810452751335,0.0,0.0,0.003168337542232723,Ccdc116
0.0,0.0002936509193173903,0.0,0.0,0.0,Ccdc121
0.014124351335403726,0.026693821000232182,0.07976340218623125,0.010892774899166666,0.07074610824630834,Ccdc136
0.017974955670807452,0.008898817211748318,0.00444751539011474,0.0,0.0035704451577082104,Ccdc14
0.0,0.00036994014592523796,0.000728475667255075,0.0,0.0,Ccdc142
0.0,0.00040751673020664034,0.0,0.0,0.0,Ccdc150
0.0,0.0010512075968191316,0.01700005703795234,0.0,0.0027713244394565856,Ccdc155
0.06269518492546584,0.019453425601811007,0.03686468843865842,0.02209435702833333,0.024449216784997046,Ccdc157
